,artist,genre,link
328,Paramore,Pop/Rock,https://www.allmusic.com/artist/paramore-mn0000366681
329,Old Dominion,Country,https://www.allmusic.com/artist/old-dominion-mn0003295186
330,Jawsh 685,Electronic,https://www.allmusic.com/artist/jawsh-685-mn0003958754
331,Mary Mary,Religious,https://www.allmusic.com/artist/mary-mary-mn0000860985
332,Katalina,Pop/Rock,https://www.allmusic.com/artist/katalina-mn0000303403
333,Breathe Carolina,Pop/Rock,https://www.allmusic.com/artist/breathe-carolina-mn0001011318
334,Faith Evans,R&B,https://www.allmusic.com/artist/faith-evans-mn0000164053
335,The All-American Rejects,Pop/Rock,https://www.allmusic.com/artist/the-all-american-rejects-mn0000753706
336,Jeff Foxworthy,Comedy/Spoken,https://www.allmusic.com/artist/jeff-foxworthy-mn0000225690
337,Spacemonkeyz,Electronic,https://www.allmusic.com/artist/spacemonkeyz-mn0001568300
338,Ric-A-Che,Rap,https://www.allmusic.com/artist/ric-a-che-mn0000138760
339,Derez De'Shon,Rap,https://www.allmusic.com/artist/derez-deshon-mn0003533875
340,Shyne,Rap,https://www.allmusic.com/artist/shyne-mn0000753679
341,The White Buffalo,Pop/Rock,https://www.allmusic.com/artist/the-white-buffalo-mn0002584003
342,Vivian Green,R&B,https://www.allmusic.com/artist/vivian-green-mn0000226420
343,Swae Lee,Rap,https://www.allmusic.com/artist/swae-lee-mn0003377693
344,Olivia O'Brien,Pop/Rock,https://www.allmusic.com/artist/olivia-obrien-mn0003485685
345,Tyler Farr,Country,https://www.allmusic.com/artist/tyler-farr-mn0002690165
346,Guerilla Black,Rap,https://www.allmusic.com/artist/guerilla-black-mn0000113735
347,KAI,R&B,https://www.allmusic.com/artist/kai-mn0000295581
348,Alanis Morissette,Pop/Rock,https://www.allmusic.com/artist/alanis-morissette-mn0000932665
349,Y2K,Rap,https://www.allmusic.com/artist/y2k-mn0003829424
350,Kevin Lyttle,R&B,https://www.allmusic.com/artist/kevin-lyttle-mn0002034242
351,Chloe,R&B,https://www.allmusic.com/artist/chl%C3%B6e-mn0004150638
352,Ray J,R&B,https://www.allmusic.com/artist/ray-j-mn0000405142
353,Mulberry Lane,Vocal,https://www.allmusic.com/artist/mulberry-lane-mn0000606915
354,Jewel,Pop/Rock,https://www.allmusic.com/artist/jewel-mn0000347151
355,Matt McAndrew,Pop/Rock,https://www.allmusic.com/artist/matt-mcandrew-mn0003346118
356,Bobby V,R&B,https://www.allmusic.com/artist/bobby-v-mn0000076495
357,Daniel Bedingfield,Pop/Rock,https://www.allmusic.com/artist/daniel-bedingfield-mn0000954322
358,Shawnna,Rap,https://www.allmusic.com/artist/shawnna-mn0000012340
359,Sara Evans,Country,https://www.allmusic.com/artist/sara-evans-mn0000248920
360,Hanson,Pop/Rock,https://www.allmusic.com/artist/hanson-mn0000949780
361,Ini Kamoze,Reggae,https://www.allmusic.com/artist/ini-kamoze-mn0000090011
362,Toby Keith,Country,https://www.allmusic.com/artist/toby-keith-mn0000510805
363,The Bucketheads,Electronic,https://www.allmusic.com/artist/nuyorican-soul-mn0000463663
364,INXS,Pop/Rock,https://www.allmusic.com/artist/inxs-mn0000768321
365,Funky Green Dogs,Electronic,https://www.allmusic.com/artist/funky-green-dogs-mn0000156471
366,Band Aid 30,Pop/Rock,https://www.allmusic.com/artist/band-aid-30-mn0003341979
367,Jim Jones,Rap,https://www.allmusic.com/artist/jim-jones-mn0000111898
368,Flex,Latin,https://www.allmusic.com/artist/nigga-mn0001982817
369,Case,R&B,https://www.allmusic.com/artist/case-mn0000800103
370,Intonation,Electronic,https://www.allmusic.com/artist/intonation-mn0000083880
371,Lauren Daigle,Religious,https://www.allmusic.com/artist/lauren-daigle-mn0003181154
372,Yolanda Adams,Religious,https://www.allmusic.com/artist/yolanda-adams-mn0000690718
373,Sheppard,Pop/Rock,https://www.allmusic.com/artist/sheppard-mn0001390230
374,Ashe,Pop/Rock,https://www.allmusic.com/artist/ashe-mn0003496874
375,2 Unlimited,Electronic,https://www.allmusic.com/artist/2-unlimited-mn0000431439
376,Remy Shand,Pop/Rock,https://www.allmusic.com/artist/remy-shand-mn0000463268
377,Eric Paslay,Country,https://www.allmusic.com/artist/eric-paslay-mn0002377304
378,Starley,Pop/Rock,https://www.allmusic.com/artist/starley-mn0003498617
379,Ross Lynch,Pop/Rock,https://www.allmusic.com/artist/ross-lynch-mn0002891330
380,Grand Puba,Rap,https://www.allmusic.com/artist/grand-puba-mn0000740499
381,Gavin Rossdale,Pop/Rock,https://www.allmusic.com/artist/gavin-rossdale-mn0000190745
382,Trent Tomlinson,Country,https://www.allmusic.com/artist/trent-tomlinson-mn0001862737
383,G-Unit,Rap,https://www.allmusic.com/artist/g-unit-mn0000192537
384,Frankie J,R&B,https://www.allmusic.com/artist/frankie-j-mn0000167878
385,New Hollow,Pop/Rock,https://www.allmusic.com/artist/new-hollow-mn0002596470
386,Meredith Brooks,Pop/Rock,https://www.allmusic.com/artist/meredith-brooks-mn0000406657
387,Mac Miller,Rap,https://www.allmusic.com/artist/mac-miller-mn0002653603
388,Eiffel 65,Electronic,https://www.allmusic.com/artist/eiffel-65-mn0000150590
389,Cake,Pop/Rock,https://www.allmusic.com/artist/cake-mn0000943827
390,The Click,Rap,https://www.allmusic.com/artist/the-click-mn0000765587
391,Changing Faces,R&B,https://www.allmusic.com/artist/changing-faces-mn0000198426
392,Tasha Holiday,R&B,https://www.allmusic.com/artist/tasha-holiday-mn0000745770
393,Joshua Radin,Pop/Rock,https://www.allmusic.com/artist/joshua-radin-mn0000624282
394,Flobots,Rap,https://www.allmusic.com/artist/flobots-mn0000994986
395,The Braxtons,R&B,https://www.allmusic.com/artist/the-braxtons-mn0000623486
396,Alison Krauss + Union Station,Country,https://www.allmusic.com/artist/alison-krauss-union-station-mn0000007031
397,Ronnie Dunn,Country,https://www.allmusic.com/artist/ronnie-dunn-mn0000331400
398,Dirty Vegas,Electronic,https://www.allmusic.com/artist/dirty-vegas-mn0000789754
399,Musiq,R&B,https://www.allmusic.com/artist/musiq-soulchild-mn0000935739
400,Nate Ruess,Pop/Rock,https://www.allmusic.com/artist/nate-ruess-mn0001989845
401,Denine,Electronic,https://www.allmusic.com/artist/denine-mn0000815896
402,NLE Choppa,Rap,https://www.allmusic.com/artist/nle-choppa-mn0003824643
403,Kenny G,Jazz,https://www.allmusic.com/artist/kenny-g-mn0000068934
404,Will Smith,Rap,https://www.allmusic.com/artist/will-smith-mn0000963005
405,The Original,Electronic,https://www.allmusic.com/artist/the-original-mn0002534800
406,Alice Deejay,Electronic,https://www.allmusic.com/artist/alice-deejay-mn0000006024
407,Olivia Newton-John,Pop/Rock,https://www.allmusic.com/artist/olivia-newton-john-mn0000473554
408,Ingrid Andress,Pop/Rock,https://www.allmusic.com/artist/ingrid-andress-mn0002596016
409,Chris Cornell,Pop/Rock,https://www.allmusic.com/artist/chris-cornell-mn0000775406
410,Zombie Nation,Electronic,https://www.allmusic.com/artist/zombie-nation-mn0000691696
411,AWOLNATION,Pop/Rock,https://www.allmusic.com/artist/awolnation-mn0002641210
412,Zhane,R&B,https://www.allmusic.com/artist/zhan%C3%A9-mn0000697391
413,DJ Company,Pop/Rock,https://www.allmusic.com/artist/dj-company-mn0000653626
414,The Wreckers,Country,https://www.allmusic.com/artist/the-wreckers-mn0000554804
415,Chuck Wicks,Country,https://www.allmusic.com/artist/chuck-wicks-mn0000656130
416,Lil Dicky,Rap,https://www.allmusic.com/artist/lil-dicky-mn0003400565
417,Elliott Yamin,Pop/Rock,https://www.allmusic.com/artist/elliott-yamin-mn0000656081
418,Young M.A,Rap,https://www.allmusic.com/artist/young-ma-mn0003408969
419,Adam Wakefield,Country,https://www.allmusic.com/artist/adam-wakefield-mn0003508321
420,Pastor Troy,Rap,https://www.allmusic.com/artist/pastor-troy-mn0000156409
421,Maejor Ali,R&B,https://www.allmusic.com/artist/maejor-ali-mn0003105426
422,Puff Daddy,Rap,https://www.allmusic.com/artist/puff-daddy-mn0000856640
423,Janelle Monae,R&B,https://www.allmusic.com/artist/janelle-mon%C3%A1e-mn0000868086
424,Prince,Pop/Rock,https://www.allmusic.com/artist/prince-mn0000361393
425,Mariah Carey,R&B,https://www.allmusic.com/artist/mariah-carey-mn0000262255
426,Rachel Platten,Pop/Rock,https://www.allmusic.com/artist/rachel-platten-mn0000881556
427,Sammy Kershaw,Country,https://www.allmusic.com/artist/sammy-kershaw-mn0000300749
428,Portishead,Pop/Rock,https://www.allmusic.com/artist/portishead-mn0000301619
429,Sisqo,R&B,https://www.allmusic.com/artist/sisq%C3%B3-mn0000015158
430,Iggy Azalea,Rap,https://www.allmusic.com/artist/iggy-azalea-mn0003000872
431,Rome,Electronic,https://www.allmusic.com/artist/rome-mn0001529434
432,Rascal Flatts,Country,https://www.allmusic.com/artist/rascal-flatts-mn0000868174
433,6ix9ine,Rap,https://www.allmusic.com/artist/6ix9ine-mn0003687460
434,Powfu,Rap,https://www.allmusic.com/artist/powfu-mn0003926880
435,Take That,Pop/Rock,https://www.allmusic.com/artist/take-that-mn0000159433
436,New Kids On The Block,Pop/Rock,https://www.allmusic.com/artist/new-kids-on-the-block-mn0000390477
437,Technotronic,Electronic,https://www.allmusic.com/artist/technotronic-mn0000025899
438,Ryan Cabrera,Pop/Rock,https://www.allmusic.com/artist/ryan-cabrera-mn0000691616
439,Elle King,Pop/Rock,https://www.allmusic.com/artist/elle-king-mn0002895962
440,NAV,Rap,https://www.allmusic.com/artist/nav-mn0003569704
441,Sister Hazel,Pop/Rock,https://www.allmusic.com/artist/sister-hazel-mn0000014822
442,Nicky Jam,Latin,https://www.allmusic.com/artist/nicky-jam-mn0000867980
443,Billie Myers,Pop/Rock,https://www.allmusic.com/artist/billie-myers-mn0000766583
444,Laurnea,R&B,https://www.allmusic.com/artist/laurne%C3%A1-mn0000136079
445,Brooke White,Pop/Rock,https://www.allmusic.com/artist/brooke-white-mn0001057446
446,Belly,Pop/Rock,https://www.allmusic.com/artist/belly-mn0000789340
447,Evan,Pop/Rock,https://www.allmusic.com/artist/evan-mn0000546414
448,Sheck Wes,Rap,https://www.allmusic.com/artist/sheck-wes-mn0003710905
449,K'Naan,Rap,https://www.allmusic.com/artist/knaan-mn0000630909
450,Master P,Rap,https://www.allmusic.com/artist/master-p-mn0000382455
451,Juliana Hatfield,Pop/Rock,https://www.allmusic.com/artist/juliana-hatfield-mn0000839504
452,Young Dro,Rap,https://www.allmusic.com/artist/young-dro-mn0000319354
453,Josh Thompson,Country,https://www.allmusic.com/artist/josh-thompson-mn0002359280
454,Capella Grey,R&B,https://www.allmusic.com/artist/capella-grey-mn0004093541
455,Kenny Rogers,Country,https://www.allmusic.com/artist/kenny-rogers-mn0000069986
456,Craig David,R&B,https://www.allmusic.com/artist/craig-david-mn0000122219
457,BT,Electronic,https://www.allmusic.com/artist/bt-mn0000072485
458,Fat Joe,Rap,https://www.allmusic.com/artist/fat-joe-mn0000177122
459,Joey McIntyre,Pop/Rock,https://www.allmusic.com/artist/joey-mcintyre-mn0000213273
460,Glee Cast,Stage & Screen,https://www.allmusic.com/artist/kallys-mashup-cast-mn0003721234
461,Junior M.A.F.I.A.,Rap,https://www.allmusic.com/artist/junior-mafia-mn0000303061
462,Taylor Hicks,Pop/Rock,https://www.allmusic.com/artist/taylor-hicks-mn0000732709
463,Wisin,Latin,https://www.allmusic.com/artist/wisin-mn0000954089
464,Avant,R&B,https://www.allmusic.com/artist/avant-mn0000062412
465,30 Seconds To Mars,Pop/Rock,https://www.allmusic.com/artist/thirty-seconds-to-mars-mn0000485365
466,R.L.,R&B,https://www.allmusic.com/artist/rl-mn0000864501
467,Kreayshawn,Rap,https://www.allmusic.com/artist/kreayshawn-mn0002698135
468,EPMD,Rap,https://www.allmusic.com/artist/epmd-mn0000138112
469,Mudvayne,Pop/Rock,https://www.allmusic.com/artist/mudvayne-mn0000509156
470,Bone Crusher,Rap,https://www.allmusic.com/artist/bone-crusher-mn0000081503
471,T-Wayne,Rap,https://www.allmusic.com/artist/t-wayne-mn0000928755
472,Andrea Martin,R&B,https://www.allmusic.com/artist/andrea-martin-mn0000033206
473,Kiesza,Pop/Rock,https://www.allmusic.com/artist/kiesza-mn0003216938
474,Kinsu,Rap,https://www.allmusic.com/artist/kinsu-mn0000098685
475,Duck Sauce,Electronic,https://www.allmusic.com/artist/duck-sauce-mn0001097780
476,EST Gee,Rap,https://www.allmusic.com/artist/est-gee-mn0003877273
477,Rockell [,Electronic,https://www.allmusic.com/artist/rockell-mn0000831934
478,Mobb Deep,Rap,https://www.allmusic.com/artist/mobb-deep-mn0000566430
479,The Dove Shack,Rap,https://www.allmusic.com/artist/the-dove-shack-mn0000204756
480,Smash Mouth,Pop/Rock,https://www.allmusic.com/artist/smash-mouth-mn0000029600
481,Tucker Beathard,Country,https://www.allmusic.com/artist/tucker-beathard-mn0003424305
482,Corina,Electronic,https://www.allmusic.com/artist/corina-mn0000120005
483,Bone Thugs-N-Harmony,Rap,https://www.allmusic.com/artist/bone-thugs-n-harmony-mn0000081316
484,Relient K,Pop/Rock,https://www.allmusic.com/artist/relient-k-mn0000886961
485,Yung Bleu,Rap,https://www.allmusic.com/artist/yung-bleu-mn0003407556
486,Caesars,Pop/Rock,https://www.allmusic.com/artist/caesars-mn0000536246
487,Trinidad James,Rap,https://www.allmusic.com/artist/trinidad-james-mn0003048947
488,MercyMe,Religious,https://www.allmusic.com/artist/mercyme-mn0000870809
489,Sugarland,Country,https://www.allmusic.com/artist/sugarland-mn0000484880
490,B*Witched,Pop/Rock,https://www.allmusic.com/artist/bwitched-mn0000057151
491,Oakenfold,Electronic,https://www.allmusic.com/artist/paul-oakenfold-mn0000749222
492,Dilated Peoples,Rap,https://www.allmusic.com/artist/dilated-peoples-mn0000256429
493,All-4-One,R&B,https://www.allmusic.com/artist/all-4-one-mn0000012128
494,Lorde,Pop/Rock,https://www.allmusic.com/artist/lorde-mn0003085111
495,Nicki Minaj,Rap,https://www.allmusic.com/artist/nicki-minaj-mn0001013175
496,Jackson 5,R&B,https://www.allmusic.com/artist/the-jackson-5-mn0000083013
497,Runaway June,Country,https://www.allmusic.com/artist/runaway-june-mn0003520376
498,Emerson Drive,Country,https://www.allmusic.com/artist/emerson-drive-mn0000184199
499,The Shins,Pop/Rock,https://www.allmusic.com/artist/the-shins-mn0000419102
500,Cypress Hill,Rap,https://www.allmusic.com/artist/cypress-hill-mn0000147315
501,Silento,Rap,https://www.allmusic.com/artist/silent%C3%B3-mn0003377640
502,Estelle,R&B,https://www.allmusic.com/artist/estelle-mn0000168619
503,Dustin Lynch,Country,https://www.allmusic.com/artist/dustin-lynch-mn0002903558
504,MGMT,Pop/Rock,https://www.allmusic.com/artist/mgmt-mn0000536321
505,Londonbeat,R&B,https://www.allmusic.com/artist/londonbeat-mn0000829523
506,Perry Como,Vocal,https://www.allmusic.com/artist/perry-como-mn0000315336
507,Maino,Rap,https://www.allmusic.com/artist/maino-mn0000225584
508,DJ Drama,Rap,https://www.allmusic.com/artist/dj-drama-mn0001358136
509,Scatman John,Electronic,https://www.allmusic.com/artist/scatman-john-mn0000260809
510,Tony Yayo,Rap,https://www.allmusic.com/artist/tony-yayo-mn0000157088
511,Nine Inch Nails,Pop/Rock,https://www.allmusic.com/artist/nine-inch-nails-mn0000351733
512,Three Days Grace,Pop/Rock,https://www.allmusic.com/artist/three-days-grace-mn0000490860
513,Next,R&B,https://www.allmusic.com/artist/next-mn0000391177
514,benny blanco,Pop/Rock,https://www.allmusic.com/artist/benny-blanco-mn0000791294
515,The Click Five,Pop/Rock,https://www.allmusic.com/artist/the-click-five-mn0000383056
516,Of Monsters,Pop/Rock,https://www.allmusic.com/artist/of-monsters-and-men-mn0002849374
517,Black Eyed Peas,Rap,https://www.allmusic.com/artist/black-eyed-peas-mn0000091983
518,Ava Max,Pop/Rock,https://www.allmusic.com/artist/ava-max-mn0003655084
519,The 1975,Pop/Rock,https://www.allmusic.com/artist/the-1975-mn0002986022
520,Martin Solveig,Electronic,https://www.allmusic.com/artist/martin-solveig-mn0000418582
521,Noah Cyrus,Pop/Rock,https://www.allmusic.com/artist/noah-cyrus-mn0002817246
522,Torrey Carter,Pop/Rock,https://www.allmusic.com/artist/torrey-carter-mn0000178961
523,Tracie Spencer,R&B,https://www.allmusic.com/artist/tracie-spencer-mn0000012307
524,Vanessa Hudgens,Pop/Rock,https://www.allmusic.com/artist/vanessa-hudgens-mn0000977198
525,Big Tymers,Rap,https://www.allmusic.com/artist/big-tymers-mn0000762270
526,The Murmurs,Pop/Rock,https://www.allmusic.com/artist/murmurs-mn0000470480
527,I LOVE MAKONNEN,Rap,https://www.allmusic.com/artist/ilovemakonnen-mn0003322275
528,Paul McCartney,Pop/Rock,https://www.allmusic.com/artist/paul-mccartney-mn0000029884
529,TQ,R&B,https://www.allmusic.com/artist/tq-mn0000012465
530,Matt,Pop/Rock,https://www.allmusic.com/artist/matt-mn0001749464
531,Darryl Worley,Country,https://www.allmusic.com/artist/darryl-worley-mn0000676818
532,Baauer,Electronic,https://www.allmusic.com/artist/baauer-mn0003020237
533,Christopher Wilde,Stage & Screen,https://www.allmusic.com/artist/christopher-wilde-mn0002396742
534,2 Pistols,Rap,https://www.allmusic.com/artist/2-pistols-mn0000992052
535,Chedda Da Connect,Rap,https://www.allmusic.com/artist/chedda-da-connect-mn0003368737
536,P.O.D.,Pop/Rock,https://www.allmusic.com/artist/pod-mn0000000441
537,Alice In Chains,Pop/Rock,https://www.allmusic.com/artist/alice-in-chains-mn0000007920
538,Audioslave,Pop/Rock,https://www.allmusic.com/artist/audioslave-mn0000040743
539,Profyle,R&B,https://www.allmusic.com/artist/profyle-mn0000360346
540,Anita Cochran,Country,https://www.allmusic.com/artist/anita-cochran-mn0000574670
541,DJ Taz,Rap,https://www.allmusic.com/artist/dj-taz-mn0000665760
542,Aloe Blacc,R&B,https://www.allmusic.com/artist/aloe-blacc-mn0000015856
543,Brooke Valentine,R&B,https://www.allmusic.com/artist/brooke-valentine-mn0000813133
544,Afroman,Rap,https://www.allmusic.com/artist/afroman-mn0000128681
545,Jack White,Pop/Rock,https://www.allmusic.com/artist/jack-white-mn0000128873
546,Rell,Rap,https://www.allmusic.com/artist/rell-mn0000887889
547,Westlife,Pop/Rock,https://www.allmusic.com/artist/westlife-mn0000201983
548,Crush,Pop/Rock,https://www.allmusic.com/artist/crush-mn0001643318
549,Young Money,Rap,https://www.allmusic.com/artist/young-money-mn0001391253
550,Michelle Chamuel,Pop/Rock,https://www.allmusic.com/artist/michelle-chamuel-mn0002481312
551,Daryl Hall John Oates,Pop/Rock,https://www.allmusic.com/artist/daryl-hall-john-oates-mn0000674887
552,Silversun Pickups,Pop/Rock,https://www.allmusic.com/artist/silversun-pickups-mn0000756754
553,Floetry,R&B,https://www.allmusic.com/artist/floetry-mn0000188206
554,Maddie,Pop/Rock,https://www.allmusic.com/artist/maddie-mn0000998976
555,Christina Aguilera,Pop/Rock,https://www.allmusic.com/artist/christina-aguilera-mn0000780258
556,Adam Clayton,Pop/Rock,https://www.allmusic.com/artist/adam-clayton-mn0000927039
557,Juice WRLD,Rap,https://www.allmusic.com/artist/juice-wrld-mn0003739508
558,3 Doors Down,Pop/Rock,https://www.allmusic.com/artist/3-doors-down-mn0000923323
559,Republica,Pop/Rock,https://www.allmusic.com/artist/republica-mn0000886648
560,Nine Days,Pop/Rock,https://www.allmusic.com/artist/nine-days-mn0000412538
561,Michael Ray,Country,https://www.allmusic.com/artist/michael-ray-mn0002988905
562,Cali Swag District,Rap,https://www.allmusic.com/artist/cali-swag-district-mn0002492136
563,Ace Of Base,Pop/Rock,https://www.allmusic.com/artist/ace-of-base-mn0000495338
564,The Revivalists,Pop/Rock,https://www.allmusic.com/artist/the-revivalists-mn0002026581
565,Men Of Vizion,R&B,https://www.allmusic.com/artist/men-of-vizion-mn0000354581
566,M2M,Pop/Rock,https://www.allmusic.com/artist/m2m-mn0000807725
567,Juliet Simms,Pop/Rock,https://www.allmusic.com/artist/juliet-simms-mn0000729340
568,Blaine Larsen,Country,https://www.allmusic.com/artist/blaine-larsen-mn0000677575
